X,Y,FID,UML_ID,Group_Name,Parent_Com,Mill_Name,RSPO_Statu,RSPO_Type,Date,Latitude,Longitude,GPS_coordi,GPS_coor_1,GPS_coor_2,ISO,Country,Province,District,Confidence,Alternativ,Field17
116.356054,-2.222431,87,PO1000004858,KENCANA AGRI,AGRO INTI KENCANAMAS,AGRO INTI KENCANAMAS,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.222431,116.356054,"-2.222431, 116.356054",116.356054,-2.222431,IDN,Indonesia,Kalimantan Timur,Paser,1-Fully Verified, , 
117.282452,0.791325,88,PO1000004859,PALMA SERASIH,ANUGERAH ENERGITAMA,TEPIAN LANGSAT,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.791325,117.282452,"0.791325, 117.282452",117.282452,0.791325,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified, , 
101.326598,0.165673,89,PO1000004860,SIN TEK HUAT,BINA SAWIT NUSANTARA,BINA SAWIT NUSANTARA,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.165673,101.326598,"0.165673, 101.326598",101.326598,0.165673,IDN,Indonesia,Riau,Kampar,1-Fully Verified, , 
113.46575,-1.511494,90,PO1000004861,MULIA SAWIT AGRO LESTARI (MSAL),MULIA SAWIT AGRO LESTARI,MULIA SAWIT AGRO LESTARI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-1.511494,113.46575,"-1.511494, 113.46575",113.46575,-1.511494,IDN,Indonesia,Kalimantan Tengah,Gunung Mas,1-Fully Verified, , 
117.722415,1.08243,91,PO1000004862,TELADAN PRIMA,TELEN,BUKIT PERMATA,Not RSPO Certified, ,2020/09/01 00:00:00+00,1.08243,117.722415,"1.08243, 117.722415",117.722415,1.08243,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified, , 
99.83695,0.01405,92,PO1000004863,PTPN III,PERKEBUNAN NUSANTARA VI,OPHIR,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.01405,99.83695,"0.01405, 99.83695",99.83695,0.01405,IDN,Indonesia,Sumatera Barat,Pasaman Barat,1-Fully Verified, , 
101.593242,-1.393349,93,PO1000004864,INCASI RAYA (GUNAS),BINA PRATAMA SAKOTO JAYA,BINA PRATAMA SAKOTO JAYA,Not RSPO Certified, ,2020/09/01 00:00:00+00,-1.393349,101.593242,"-1.393349, 101.593242",101.593242,-1.393349,IDN,Indonesia,Sumatera Barat,Solok Selatan,1-Fully Verified, , 
112.936183,-1.677517,94,PO1000004865,EAGLE HIGH PLANTATIONS,BUMI HUTANI LESTARI,BUMI HUTANI LESTARI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-1.677517,112.936183,"-1.677517, 112.936183",112.936183,-1.677517,IDN,Indonesia,Kalimantan Tengah,Katingan,1-Fully Verified, , 
110.384971,-2.546278,95,PO1000004866,BUMITAMA GUNAJAYA AGRO (BGA),AGRO SEJAHTERA MANUNGGAL,PEMBANGUNAN RAYA,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-2.546278,110.384971,"-2.546278, 110.384971",110.384971,-2.546278,IDN,Indonesia,Kalimantan Barat,Ketapang,1-Fully Verified, , 
110.59375,-2.801034,96,PO1000004867,IOI CORPORATION,SUKSES KARYA SAWIT,SUKSES KARYA SAWIT,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.801034,110.59375,"-2.801034, 110.59375",110.59375,-2.801034,IDN,Indonesia,Kalimantan Barat,Ketapang,1-Fully Verified, , 
103.80405,-3.851717,97,PO1000004868,BUKIT ASAM,BUMI SAWINDO PERMAI,BUMI SAWINDO PERMAI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-3.851717,103.80405,"-3.851717, 103.80405",103.80405,-3.851717,IDN,Indonesia,Sumatera Selatan,Muara Enim,1-Fully Verified, , 
108.941867,0.740717,98,PO1000004869,GAMA PLANTATIONS,PATIWARE,PATIWARE,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.740717,108.941867,"0.740717, 108.941867",108.941867,0.740717,IDN,Indonesia,Kalimantan Barat,Bengkayang,1-Fully Verified, , 
101.9764833,0.63875,99,PO1000004922,MAHKOTA,BERLIAN INTI MEKAR,SIAK,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.63875,101.9764833,"0.63875, 101.9764833",101.9764833,0.63875,IDN,Indonesia,Riau,Siak,1-Fully Verified, , 
98.514633,3.695101,100,PO1000004924,UNKNOWN,MAKMUR ANUGERAH SAWITINDO,MAKMUR ANUGERAH SAWITINDO,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.695101,98.514633,"3.695101, 98.514633",98.514633,3.695101,IDN,Indonesia,Sumatera Utara,Deli Serdang,2-High Confidence, , 
110.193883,-0.038883,101,PO1000004925,BINTANG HARAPAN DESA (BHD),SURYA BORNEO INDAH,PADU,Not RSPO Certified, ,2020/09/01 00:00:00+00,-0.038883,110.193883,"-0.038883, 110.193883",110.193883,-0.038883,IDN,Indonesia,Kalimantan Barat,Sanggau,1-Fully Verified, , 
100.417617,1.643317,102,PO1000004927,PTPN III,PERKEBUNAN NUSANTARA III,SEI MERANTI,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,1.643317,100.417617,"1.643317, 100.417617",100.417617,1.643317,IDN,Indonesia,Riau,Rokan Hilir,1-Fully Verified, , 
100.289067,1.709217,103,PO1000004929,PTPN III,PERKEBUNAN NUSANTARA III,TORGAMBA,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,1.709217,100.289067,"1.709217, 100.289067",100.289067,1.709217,IDN,Indonesia,Sumatera Utara,Labuhanbatu Selatan,1-Fully Verified, , 
113.03175,-1.883033,104,PO1000004930,BUMITAMA GUNAJAYA AGRO (BGA),WINDU NABATINDO LESTARI,"SELUCING AGRO

",Not RSPO Certified, ,2020/09/01 00:00:00+00,-1.883033,113.03175,"-1.883033, 113.03175",113.03175,-1.883033,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified, , 
112.831683,-1.993683,105,PO1000004931,MERBAUJAYA INDAHRAYA,SWADAYA SAPTA PUTRA,SWADAYA SAPTA PUTRA,Not RSPO Certified, ,2020/09/01 00:00:00+00,-1.993683,112.831683,"-1.993683, 112.831683",112.831683,-1.993683,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified, , 
111.48705,-2.091933,106,PO1000004932,ASTRA AGRO LESTARI,NIRMALA AGRO LESTARI,NIRMALA AGRO LESTARI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.091933,111.48705,"-2.091933, 111.48705",111.48705,-2.091933,IDN,Indonesia,Kalimantan Tengah,Lamandau,1-Fully Verified, , 
116.048883,-2.232983,107,PO1000004934,CHELLAM PLANTATIONS,PUCUK JAYA,PUCUK JAYA,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.232983,116.048883,"-2.232983, 116.048883",116.048883,-2.232983,IDN,Indonesia,Kalimantan Timur,Paser,1-Fully Verified, , 
102.252,-0.051,108,PO1000004935,ASTRA AGRO LESTARI,SARI LEMBAH SUBUR,SARI LEMBAH SUBUR 1,Not RSPO Certified, ,2020/09/01 00:00:00+00,-0.051,102.252,"-0.051, 102.252",102.252,-0.051,IDN,Indonesia,Riau,Pelalawan,2-High Confidence, , 
111.66785,-2.538767,109,PO1000004937,MEDCO AGRO,SABUT MAS ABADI,MEDANG SARI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.538767,111.66785,"-2.538767, 111.66785",111.66785,-2.538767,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Barat,1-Fully Verified, , 
104.7353,-2.825767,110,PO1000004938,SRIWIJAYA PALM OIL,SRIWIJAYA PALM OIL INDONESIA,SRIWIJAYA PALM OIL INDONESIA,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.825767,104.7353,"-2.825767, 104.7353",104.7353,-2.825767,IDN,Indonesia,Sumatera Selatan,Banyu Asin,1-Fully Verified, , 
99.2047,3.070117,111,PO1000004940,UNKNOWN,SINAR TENERA,SINAR TENERA,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.070117,99.2047,"3.070117, 99.2047",99.2047,3.070117,IDN,Indonesia,Sumatera Utara,Simalungun,2-High Confidence, , 
101.60162,-3.133789,112,PO1000004942,ANGLO-EASTERN PLANTATION (AEP),MITRA PUDING MAS,MITRA PUDING MAS,Not RSPO Certified, ,2020/09/01 00:00:00+00,-3.133789,101.60162,"-3.133789, 101.60162",101.60162,-3.133789,IDN,Indonesia,Bengkulu,Mukomuko,1-Fully Verified, , 
98.89842,3.526085,113,PO1000004944,PTPN III,PERKEBUNAN NUSANTARA II,PAGAR MERBAU,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.526085,98.89842,"3.526085, 98.89842",98.89842,3.526085,IDN,Indonesia,Sumatera Utara,Deli Serdang,1-Fully Verified, , 
102.24245,-3.644467,114,PO1000004945,UNKNOWN,BIO NUSANTARA TEKNOLOGI,SEI LEMAU,Not RSPO Certified, ,2020/09/01 00:00:00+00,-3.644467,102.24245,"-3.644467, 102.24245",102.24245,-3.644467,IDN,Indonesia,Bengkulu,Bengkulu Tengah,1-Fully Verified, , 
115.481,-3.673,115,PO1000004946,GAGAH PUTERA SATRIA (GPS),BUANA KARYA BHAKTI,BATULAKI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-3.673,115.481,"-3.673, 115.481",115.481,-3.673,IDN,Indonesia,Kalimantan Selatan,Tanah Bumbu,2-High Confidence, , 
140.56483,-6.610282,116,PO1000004947,KORINDO,TUNAS SAWA ERMA,DIMEX SELARAS,Not RSPO Certified, ,2020/09/01 00:00:00+00,-6.610282,140.56483,"-6.610282, 140.56483",140.56483,-6.610282,IDN,Indonesia,Papua,Boven Digoel,1-Fully Verified, , 
99.5094,2.90205,117,PO1000004948,PTPN III,PERKEBUNAN NUSANTARA III,SEI SILAU,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,2.90205,99.5094,"2.90205, 99.5094",99.5094,2.90205,IDN,Indonesia,Sumatera Utara,Asahan,1-Fully Verified, , 
-48.706247,-2.543461,118,PO1000004955,AGROPALMA,AGROPALMA,AGROPALMA/PARAPALMA,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-2.543461,-48.706247,"-2.543461, -48.706247",-48.706247,-2.543461,BRA,Brazil,Pará,Tailândia,1-Fully Verified, , 
99.879517,8.975167,119,PO1000004976,UNKNOWN,"S.P.O AGRO-INDUSTRIES CO, LTD","S.P.O.AGRO-INDUSTRIES CO.,LTD.(SICHON)",RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,8.975167,99.879517,"8.975167, 99.879517",99.879517,8.975167,THA,Thailand,Nakhon Si Thammarat,Sichon,1-Fully Verified, , 
-91.122194,14.042111,120,PO1000005085,UNKNOWN,"INDUSTRIAS DE JABONES Y DETERGENTES LAS PALMAS, S. A.","INDUSTRIAS DE JABONES Y DETERGENTES LAS PALMAS, S. A.",RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,14.042111,-91.122194,"14.042111, -91.122194",-91.122194,14.042111,GTM,Guatemala,Escuintla,La Gomera,1-Fully Verified, , 
108.001782,-2.739621,121,PO1000005100,KUALA LUMPUR KEPONG (KLK),PARIT SEMBADA,PARIT SEMBADA,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-2.739621,108.001782,"-2.739621, 108.001782",108.001782,-2.739621,IDN,Indonesia,Bangka Belitung,Belitung Timur,1-Fully Verified, , 
113.033333,-2.091944,122,PO1000005104,BUMITAMA GUNAJAYA AGRO (BGA),WINDU NABATINDO LESTARI,KATARI AGRO,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-2.091944,113.033333,"-2.091944, 113.033333",113.033333,-2.091944,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified, , 
102.524086,-0.734713,123,PO1000005106,UNKNOWN,NIKMAT HALONA REKSA,SEBERIDA,Not RSPO Certified, ,2020/09/01 00:00:00+00,-0.734713,102.524086,"-0.734713, 102.524086",102.524086,-0.734713,IDN,Indonesia,Riau,Indragiri Hulu,1-Fully Verified, , 
-73.341206,3.882933,124,PO1000005117,MANUELITA,ACEITES MANUELITA,ACEITES MANUELITA S.A. (YAGUARITO),RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,3.882933,-73.341206,"3.882933, -73.341206",-73.341206,3.882933,COL,Colombia,Meta,San Carlos de Guaroa,1-Fully Verified,ACEITES MANUELITA YAGUARITO, 
100.57898,0.7257222,125,PO1000005128,PTPN III,PERKEBUNAN NUSANTARA V,SEI ROKAN,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,0.7257222,100.57898,"0.7257222, 100.57898",100.57898,0.7257222,IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified, , 
98.312222,2.084092,126,PO1000005145,UNKNOWN,NAULI SAWIT,NAULI SAWIT,Not RSPO Certified, ,2020/09/01 00:00:00+00,2.084092,98.312222,"2.084092, 98.312222",98.312222,2.084092,IDN,Indonesia,Sumatera Utara,Tapanuli Tengah,1-Fully Verified, , 
112.74684,-2.11044,127,PO1000005155,MAKIN,KATINGAN INDAH UTAMA,KABUAU,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.11044,112.74684,"-2.11044, 112.74684",112.74684,-2.11044,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,2-High Confidence, , 
100.776,1.089,128,PO1000005202,ANDIKA,ANDIKA PERMATA SAWIT LESTARI,ANDIKA PERMATA SAWIT LESTARI,Not RSPO Certified, ,2020/09/01 00:00:00+00,1.089,100.776,"1.089, 100.776",100.776,1.089,IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified, , 
111.976,-2.255,129,PO1000005203,ASTRA AGRO LESTARI,SURYAINDAH NUSANTARA PAGI,SURYA INDAH NUSANTARA PAGI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.255,111.976,"-2.255, 111.976",111.976,-2.255,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Barat,1-Fully Verified, , 
101.8268889,-3.3635833,130,PO1000005204,UNKNOWN,KENCANA KATARA KEWALA,KENCANA KETARA KEWALA,Not RSPO Certified, ,2020/09/01 00:00:00+00,-3.3635833,101.8268889,"-3.3635833, 101.8268889",101.8268889,-3.3635833,IDN,Indonesia,Bengkulu,Bengkulu Utara,1-Fully Verified, , 
111.211969,0.469845,131,PO1000005205,TIANJIN JULONG,GRAND MANDIRI UTAMA,SEJAHTERA,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.469845,111.211969,"0.469845, 111.211969",111.211969,0.469845,IDN,Indonesia,Kalimantan Barat,Sekadau,1-Fully Verified, , 
103.0570027,-4.533458,132,PO1000005206,UNKNOWN,BENGKULU SAWIT LESTARI,BENGKULU SAWIT LESTARI,Not RSPO Certified, ,2020/09/01 00:00:00+00,-4.533458,103.0570027,"-4.533458, 103.0570027",103.0570027,-4.533458,IDN,Indonesia,Bengkulu,Bengkulu Selatan,1-Fully Verified, , 
116.927,4.036,133,PO1000005208,FANGIONO AGRO PLANTATION (FAP AGRI),KARANG JUANG HIJAU LESTARI,KARANG JUANG HIJAU LESTARI,Not RSPO Certified, ,2020/09/01 00:00:00+00,4.036,116.927,"4.036, 116.927",116.927,4.036,IDN,Indonesia,Kalimantan Timur,Nunukan,1-Fully Verified, , 
112.034267,-2.1839,134,PO1000005210,MEDCO AGRO,CIPTATANI KUMAI SEJAHTERA,CIPTATANI KUMAI SEJAHTERA,Not RSPO Certified, ,2020/09/01 00:00:00+00,-2.1839,112.034267,"-2.1839, 112.034267",112.034267,-2.1839,IDN,Indonesia,Kalimantan Tengah,Seruyan,2-High Confidence, , 
99.276,3.301,135,PO1000005212,UNKNOWN,PERKEBUNAN SUMATERA UTARA,TANJUNG KASAU,Not RSPO Certified, ,2020/09/01 00:00:00+00,3.301,99.276,"3.301, 99.276",99.276,3.301,IDN,Indonesia,Sumatera Utara,Batu Bara,1-Fully Verified, , 
104.596081,1.036278,136,PO1000005218,CILIANDRY ANKY ABADI,TIRTA MADU,TIRTA MADU,Not RSPO Certified, ,2020/09/01 00:00:00+00,1.036278,104.596081,"1.036278, 104.596081",104.596081,1.036278,IDN,Indonesia,Kepulauan Riau,Bintan,1-Fully Verified, , 
117.040539,4.114175,137,PO1000005219,FANGIONO AGRO PLANTATION (FAP AGRI),TIRTAMADU SAWIT JAYA,TIRTAMADU SAWIT JAYA,Not RSPO Certified, ,2020/09/01 00:00:00+00,4.114175,117.040539,"4.114175, 117.040539",117.040539,4.114175,IDN,Indonesia,Kalimantan Timur,Nunukan,1-Fully Verified, , 
140.278,-6.646,138,PO1000005221,KORINDO,TUNAS SAWA ERMA,MITRA INDO CEMERLANG,Not RSPO Certified, ,2020/09/01 00:00:00+00,-6.646,140.278,"-6.646, 140.278",140.278,-6.646,IDN,Indonesia,Papua,Boven Digoel,1-Fully Verified, , 
111.46939,-1.85017,139,PO1000005222,TRIPUTRA AGRO PERSADA,FIRST LAMANDAU TIMBER INTERNATIONAL,FIRST LAMANDAU TIMBER INTERNATIONAL,Not RSPO Certified, ,2020/09/01 00:00:00+00,-1.85017,111.46939,"-1.85017, 111.46939",111.46939,-1.85017,IDN,Indonesia,Kalimantan Tengah,Lamandau,3-Low Confidence, , 
-3.053336,5.29469,140,PO1000005223,SIFCA,PALMCI,PALMCI EHANIA,Not RSPO Certified, ,2020/09/01 00:00:00+00,5.29469,-3.053336,"5.29469, -3.053336",-3.053336,5.29469,CIV,Côte d'Ivoire,Comoé,Sud Comoé,1-Fully Verified, , 
-4.796635,5.298108,141,PO1000005224,SIFCA,PALMCI,IROBO,Not RSPO Certified, ,2020/09/01 00:00:00+00,5.298108,-4.796635,"5.298108, -4.796635",-4.796635,5.298108,CIV,Côte d'Ivoire,Lagunes,Grands Ponts,1-Fully verified, , 
-7.412952,4.684363,142,PO1000005225,SIFCA,PALMCI,IBOKE,Not RSPO Certified, ,2020/09/01 00:00:00+00,4.684363,-7.412952,"4.684363, -7.412952",-7.412952,4.684363,CIV,Côte d'Ivoire,Bas-Sassandra,San-Pédro,2-High Confidence, , 
-7.5126,4.5656,143,PO1000005226,SIFCA,PALMCI,PALMCI BLIDOUBA,Not RSPO Certified, ,2020/09/01 00:00:00+00,4.5656,-7.5126,"4.5656, -7.5126",-7.5126,4.5656,CIV,Côte d'Ivoire,Bas-Sassandra,San-Pédro,1-Fully Verified, , 
110.824503,1.11605,144,PO1000005246,HARN LEN CORPORATION BHD,MASRANTI PLANTATION SDN BHD,MASRANTI,Not RSPO Certified, ,2020/09/01 00:00:00+00,1.11605,110.824503,"1.11605, 110.824503",110.824503,1.11605,MYS,Malaysia,Sarawak,Serian,2-High Confidence, , 
103.948577,2.018014,145,PO1000005256,KULIM (MALAYSIA) BERHAD,MAHAMURNI PLANTATIONS SDN BHD,PASIR PANJANG,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,2.018014,103.948577,"2.018014, 103.948577",103.948577,2.018014,MYS,Malaysia,Johor,Kota Tinggi,1-Fully Verified, , 
101.239417,1.060361,146,PO1000005281,WILMAR,MURINI SAMSAM,MURINI SAM-SAM KANDIS,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,1.060361,101.239417,"1.060361, 101.239417",101.239417,1.060361,IDN,Indonesia,Riau,Bengkalis,1-Fully Verified, , 
112.721111,-1.567778,147,PO1000005302,BUMITAMA GUNAJAYA AGRO (BGA),KARYA MAKMUR BAHAGIA,BUKIT MAKMUR,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-1.567778,112.721111,"-1.567778, 112.721111",112.721111,-1.567778,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified, , 
99.405361,10.959611,148,PO1000005328,UNKNOWN,CHUMPORN PALM OIL INDUSTRY PUBLIC COMPANY LTD,CPP COMPANY LIMITED,RSPO Certified,"RSPO Certified, IP, MB",2020/09/01 00:00:00+00,10.959611,99.405361,"10.959611, 99.405361",99.405361,10.959611,THA,Thailand,Prachuap Khiri Khan,Bang Saphan Noi,1-Fully Verified, , 
98.99985,8.6137028,149,PO1000005375,UNKNOWN,THAITALLOW AND OIL CO.LTD,THAITALLOW AND OIL CO.LTD (SITE 2),RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,8.6137028,98.99985,"8.6137028, 98.99985",98.99985,8.6137028,THA,Thailand,Surat Thani,Prasaeng,1-Fully Verified, , 
102.1677,-1.3777,150,PO1000005442,PTPN III,PERKEBUNAN NUSANTARA VI,RIMBU DUA,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-1.3777,102.1677,"-1.3777, 102.1677",102.1677,-1.3777,IDN,Indonesia,Jambi,Tebo,1-Fully Verified, , 
-1.896389,4.928056,151,PO1000005484,NORPALM GHANA LIMITED,NORPALM GHANA LIMITED,NGL FACTORY,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,4.928056,-1.896389,"4.928056, -1.896389",-1.896389,4.928056,GHA,Ghana,Western,Mpohor Wassa East,1-Fully Verified, , 
118.273154,5.422626,152,PO1000005521,GENTING PLANTATIONS,GENTING SDC SDN BHD,GENTING TANJUNG,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,5.422626,118.273154,"5.422626, 118.273154",118.273154,5.422626,MYS,Malaysia,Sabah,Kinabatangan,1-Fully Verified, , 
-89.617156,15.307381,153,PO1000005560,NATURACEITES S.A.,NATURACEITES S.A.,PANACTE,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,15.307381,-89.617156,"15.307381, -89.617156",-89.617156,15.307381,GTM,Guatemala,Izabal,El Estor,1-Fully Verified, , 
105.097086,-3.7076028,154,PO1000005580,SAMPOERNA AGRO,SELAPAN JAYA,SELAPAN JAYA,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-3.7076028,105.097086,"-3.7076028, 105.097086",105.097086,-3.7076028,IDN,Indonesia,Sumatera Selatan,Ogan Komering Ilir,1-Fully Verified, , 
103.86072,17.59646,155,PO1000005626,UNKNOWN,ISAN PALM INDUSTRY DEVELOPMENT COMPANY LIMITED,ISAN PALM INDUSTRY DEVELOPMENT COMPANY LIMITED,Not RSPO Certified, ,2020/09/01 00:00:00+00,17.59646,103.86072,"17.59646, 103.86072",103.86072,17.59646,THA,Thailand,Sakon Nakhon,Wanon Niwat,1-Fully Verified, , 
118.042722,5.3194167,156,PO1000005713,TSH RESOURCES,TSH PLANTATION MANAGEMENT SDN BHD,LAHAD DATU,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,5.3194167,118.042722,"5.3194167, 118.042722",118.042722,5.3194167,MYS,Malaysia,Sabah,Kinabatangan,1-Fully Verified, , 
5.714,6.139139,157,PO1000005719,SIAT,PRESCO PLC,PRESCO PLC,Not RSPO Certified, ,2020/09/01 00:00:00+00,6.139139,5.714,"6.139139, 5.714",5.714,6.139139,NGA,Nigeria,Edo,Ikpoba-Okha,1-Fully Verified, , 
118.338642,1.243126,158,PO1000005793,KUALA LUMPUR KEPONG (KLK),JABONTARA EKA KARSA,JABON,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,1.243126,118.338642,"1.243126, 118.338642",118.338642,1.243126,IDN,Indonesia,Kalimantan Timur,Berau,1-Fully Verified, , 
98.393056,3.759722,159,PO1000005803,KUALA LUMPUR KEPONG (KLK),LANGKAT NUSANTARA KEPONG,STABAT,RSPO Certified,"RSPO Certified, IP, MB",2020/09/01 00:00:00+00,3.759722,98.393056,"3.759722, 98.393056",98.393056,3.759722,IDN,Indonesia,Sumatera Utara,Langkat,1-Fully Verified, , 
99.327311,3.1129,160,PO1000005868,PTPN III,PERKEBUNAN NUSANTARA IV,DOLOK SINUMBAH,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,3.1129,99.327311,"3.1129, 99.327311",99.327311,3.1129,IDN,Indonesia,Sumatera Utara,Simalungun,1-Fully Verified, , 
-79.444864,-0.125785,161,PO1000006106,UNKNOWN,ORGANIC SUPPLY S.A.,ORGANIC SUPPLY S.A.,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,-0.125785,-79.444864,"-0.125785, -79.444864",-79.444864,-0.125785,ECU,Ecuador,Santo Domingo de los Tsachilas,Santo Domingo,2-High Confidence, , 
-92.148417,14.636667,162,PO1000006136,GRUPO HAME,OLMECA,OLMECA 3,Not RSPO Certified, ,2020/09/01 00:00:00+00,14.636667,-92.148417,"14.636667, -92.148417",-92.148417,14.636667,GTM,Guatemala,San Marcos,Ayutla,1-Fully Verified, , 
-92.006,14.555208,163,PO1000006137,AGROAMERICA,AGROACEITE SA,EXTRACTORA AGROACEITE,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,14.555208,-92.006,"14.555208, -92.006",-92.006,14.555208,GTM,Guatemala,Quezaltenango,Coatepeque,1-Fully Verified, , 
-91.398472,14.218639,164,PO1000006138,GRUPO HAME,SANTA ROSA S.A.,SANTA ROSA I,RSPO Certified,"RSPO Certified, IP",2020/09/01 00:00:00+00,14.218639,-91.398472,"14.218639, -91.398472",-91.398472,14.218639,GTM,Guatemala,Escuintla,Tiquisate,1-Fully Verified, , 
102.02125,0.92772,165,PO1000006144,UNKNOWN,TEGUH KARSA WANALESTARI,BUNGA RAYA,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.92772,102.02125,"0.92772, 102.02125",102.02125,0.92772,IDN,Indonesia,Riau,Siak,1-Fully Verified, , 
117.9983889,0.786111,166,PO1000006145,IJM PLANTATIONS BERHAD,INDONESIA PLANTATION SYNERGY,INDONESIA PLANTATION SYNERGY,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.786111,117.9983889,"0.786111, 117.9983889",117.9983889,0.786111,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified, , 
100.6116389,0.7838056,167,PO1000006147,PTPN III,PERKEBUNAN NUSANTARA V,SEI INTAN,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,0.7838056,100.6116389,"0.7838056, 100.6116389",100.6116389,0.7838056,IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified, , 
117.405166,0.751819,168,PO1000006150,BIMA PALMA,BIMA PALMA NUGRAHA,TEPIAN LANGSAT,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.751819,117.405166,"0.751819, 117.405166",117.405166,0.751819,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified, , 
100.8966944,0.658861099999982,169,PO1000006152,UNKNOWN,RIAU KAMPAR SAHABAT SEJATI,SUKARAMAI,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.6588611,100.8966944,"0.6588611, 100.8966944",100.8966944,0.6588611,IDN,Indonesia,Riau,Kampar,1-Fully Verified, , 
101.485061,0.648558,170,PO1000006153,UNKNOWN,PERSADA NUSA NABATI INDONESIA,PERSADA NUSA NABATI INDONESIA,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.648558,101.485061,"0.648558, 101.485061",101.485061,0.648558,IDN,Indonesia,Riau,Pekanbaru,1-Fully Verified, , 
116.49,0.41975,171,PO1000006156,EAGLE HIGH PLANTATIONS,SAWIT SUKSES SEJAHTERA,SAWIT SUKSES SEJAHTERA,Not RSPO Certified, ,2020/09/01 00:00:00+00,0.41975,116.49,"0.41975, 116.49",116.49,0.41975,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified, , 
